Rank,Term,Term Freq,Probability,Log(rank),Log(probability)
6823,mediocre,1,4.28E-06,8.828054537,-12.36124994
6824,functioning,1,4.28E-06,8.828201089,-12.36124994
6825,drath,1,4.28E-06,8.82834762,-12.36124994
6826,norman,1,4.28E-06,8.828494129,-12.36124994
6827,consumption,1,4.28E-06,8.828640617,-12.36124994
6828,gradual,1,4.28E-06,8.828787084,-12.36124994
6829,sciencehus,1,4.28E-06,8.828933529,-12.36124994
6830,reily,1,4.28E-06,8.829079953,-12.36124994
6831,gonzalez,1,4.28E-06,8.829226355,-12.36124994
6832,discrepancies,1,4.28E-06,8.829372735,-12.36124994
6833,prolongation,1,4.28E-06,8.829519095,-12.36124994
6834,anlytic,1,4.28E-06,8.829665433,-12.36124994
6835,vanhorn,1,4.28E-06,8.829811749,-12.36124994
6836,sengupta,1,4.28E-06,8.829958044,-12.36124994
6837,frantz,1,4.28E-06,8.830104318,-12.36124994
6838,communicator,1,4.28E-06,8.83025057,-12.36124994
6839,desk,1,4.28E-06,8.830396801,-12.36124994
6840,stolz,1,4.28E-06,8.830543011,-12.36124994
6841,naval,1,4.28E-06,8.830689199,-12.36124994
6842,hayashl,1,4.28E-06,8.830835366,-12.36124994
6843,enhanced,1,4.28E-06,8.830981511,-12.36124994
6844,packings,1,4.28E-06,8.831127635,-12.36124994
6845,astronomy,1,4.28E-06,8.831273738,-12.36124994
6846,rubenstein,1,4.28E-06,8.831419819,-12.36124994
6847,weiland,1,4.28E-06,8.831565879,-12.36124994
6848,microassembly,1,4.28E-06,8.831711918,-12.36124994
6849,ritchie,1,4.28E-06,8.831857935,-12.36124994
6850,distinctions,1,4.28E-06,8.832003931,-12.36124994
6851,instantly,1,4.28E-06,8.832149906,-12.36124994
6852,fotheringham,1,4.28E-06,8.832295859,-12.36124994
6853,interviews,1,4.28E-06,8.832441792,-12.36124994
6854,marovian,1,4.28E-06,8.832587702,-12.36124994
6855,esopo,1,4.28E-06,8.832733592,-12.36124994
6856,schneeberger,1,4.28E-06,8.83287946,-12.36124994
6857,tabling,1,4.28E-06,8.833025307,-12.36124994
6858,amit,1,4.28E-06,8.833171133,-12.36124994
6859,oakford,1,4.28E-06,8.833316937,-12.36124994
6860,gutenmacher,1,4.28E-06,8.833462721,-12.36124994
6861,unconditional,1,4.28E-06,8.833608483,-12.36124994
6862,sethi,1,4.28E-06,8.833754223,-12.36124994
6863,manages,1,4.28E-06,8.833899943,-12.36124994
6864,cartoon,1,4.28E-06,8.834045641,-12.36124994
6865,appraised,1,4.28E-06,8.834191318,-12.36124994
6866,storm,1,4.28E-06,8.834336974,-12.36124994
6867,servicing,1,4.28E-06,8.834482609,-12.36124994
6868,borovits,1,4.28E-06,8.834628222,-12.36124994
6869,noncomputational,1,4.28E-06,8.834773814,-12.36124994
6870,terpolated,1,4.28E-06,8.834919385,-12.36124994
6871,sun,1,4.28E-06,8.835064935,-12.36124994
6872,neighboring,1,4.28E-06,8.835210464,-12.36124994
6873,ports,1,4.28E-06,8.835355971,-12.36124994
6874,hyperobject,1,4.28E-06,8.835501457,-12.36124994
6875,motor,1,4.28E-06,8.835646923,-12.36124994
6876,actors,1,4.28E-06,8.835792367,-12.36124994
6877,warburtin,1,4.28E-06,8.835937789,-12.36124994
6878,vreenegoor,1,4.28E-06,8.836083191,-12.36124994
6879,australia,1,4.28E-06,8.836228572,-12.36124994
6880,dent,1,4.28E-06,8.836373931,-12.36124994
6881,unrealistic,1,4.28E-06,8.836519269,-12.36124994
6882,lechner,1,4.28E-06,8.836664586,-12.36124994
6883,deny,1,4.28E-06,8.836809882,-12.36124994
6884,schwab,1,4.28E-06,8.836955157,-12.36124994
6885,pinpoint,1,4.28E-06,8.837100411,-12.36124994
6886,draws,1,4.28E-06,8.837245644,-12.36124994
6887,friend,1,4.28E-06,8.837390856,-12.36124994
6888,premarked,1,4.28E-06,8.837536046,-12.36124994
6889,geography,1,4.28E-06,8.837681216,-12.36124994
6890,encouraged,1,4.28E-06,8.837826364,-12.36124994
6891,aronofsky,1,4.28E-06,8.837971491,-12.36124994
6892,curvature,1,4.28E-06,8.838116598,-12.36124994
6893,paint,1,4.28E-06,8.838261683,-12.36124994
6894,dwelling,1,4.28E-06,8.838406747,-12.36124994
6895,coherent,1,4.28E-06,8.83855179,-12.36124994
6896,baltimore,1,4.28E-06,8.838696812,-12.36124994
6897,glore,1,4.28E-06,8.838841813,-12.36124994
6898,parsons,1,4.28E-06,8.838986793,-12.36124994
6899,rovner,1,4.28E-06,8.839131753,-12.36124994
6900,sru,1,4.28E-06,8.839276691,-12.36124994
6901,unauthorized,1,4.28E-06,8.839421608,-12.36124994
6902,clerk,1,4.28E-06,8.839566504,-12.36124994
6903,dell,1,4.28E-06,8.839711379,-12.36124994
6904,budgeting,1,4.28E-06,8.839856233,-12.36124994
6905,digby,1,4.28E-06,8.840001066,-12.36124994
6906,macgowan,1,4.28E-06,8.840145878,-12.36124994
6907,sayre,1,4.28E-06,8.840290669,-12.36124994
6908,prices,1,4.28E-06,8.840435439,-12.36124994
6909,zielke,1,4.28E-06,8.840580188,-12.36124994
6910,curbed,1,4.28E-06,8.840724917,-12.36124994
6911,amidon,1,4.28E-06,8.840869624,-12.36124994
6912,subanalyses,1,4.28E-06,8.84101431,-12.36124994
6913,eminently,1,4.28E-06,8.841158976,-12.36124994
6914,sheridan,1,4.28E-06,8.84130362,-12.36124994
6915,boo,1,4.28E-06,8.841448244,-12.36124994
6916,shades,1,4.28E-06,8.841592847,-12.36124994
6917,tense,1,4.28E-06,8.841737429,-12.36124994
6918,kurki,1,4.28E-06,8.841881989,-12.36124994
6919,clarifications,1,4.28E-06,8.842026529,-12.36124994
6920,eliminations,1,4.28E-06,8.842171049,-12.36124994
6921,sps,1,4.28E-06,8.842315547,-12.36124994
6922,sisson,1,4.28E-06,8.842460024,-12.36124994
6923,clerks,1,4.28E-06,8.842604481,-12.36124994
6924,permanently,1,4.28E-06,8.842748916,-12.36124994
6925,logarithms,1,4.28E-06,8.842893331,-12.36124994
6926,comprises,1,4.28E-06,8.843037725,-12.36124994
6927,franks,1,4.28E-06,8.843182098,-12.36124994
6928,discretion,1,4.28E-06,8.84332645,-12.36124994
6929,kantrowitz,1,4.28E-06,8.843470782,-12.36124994
6930,keepers,1,4.28E-06,8.843615092,-12.36124994
6931,sol,1,4.28E-06,8.843759382,-12.36124994
6932,stands,1,4.28E-06,8.843903651,-12.36124994
6933,suffix,1,4.28E-06,8.844047899,-12.36124994
6934,squire,1,4.28E-06,8.844192126,-12.36124994
6935,tinney,1,4.28E-06,8.844336333,-12.36124994
6936,congruent,1,4.28E-06,8.844480518,-12.36124994
6937,negation,1,4.28E-06,8.844624683,-12.36124994
6938,deallocation,1,4.28E-06,8.844768828,-12.36124994
6939,shuffle,1,4.28E-06,8.844912951,-12.36124994
6940,danielson,1,4.28E-06,8.845057054,-12.36124994
6941,separations,1,4.28E-06,8.845201135,-12.36124994
6942,suspicions,1,4.28E-06,8.845345196,-12.36124994
6943,multimedia,1,4.28E-06,8.845489237,-12.36124994
6944,likewise,1,4.28E-06,8.845633256,-12.36124994
6945,printable,1,4.28E-06,8.845777255,-12.36124994
6946,sequenced,1,4.28E-06,8.845921233,-12.36124994
6947,clearance,1,4.28E-06,8.846065191,-12.36124994
6948,melkanoff,1,4.28E-06,8.846209127,-12.36124994
6949,bks,1,4.28E-06,8.846353043,-12.36124994
6950,professions,1,4.28E-06,8.846496939,-12.36124994
6951,interprocessor,1,4.28E-06,8.846640813,-12.36124994
6952,crystal,1,4.28E-06,8.846784667,-12.36124994
6953,paragraph,1,4.28E-06,8.8469285,-12.36124994
6954,sizable,1,4.28E-06,8.847072313,-12.36124994
6955,krakowiak,1,4.28E-06,8.847216104,-12.36124994
6956,reconsider,1,4.28E-06,8.847359875,-12.36124994
6957,doctrine,1,4.28E-06,8.847503626,-12.36124994
6958,conversing,1,4.28E-06,8.847647356,-12.36124994
6959,farrell,1,4.28E-06,8.847791065,-12.36124994
6960,intercept,1,4.28E-06,8.847934753,-12.36124994
6961,piepmeier,1,4.28E-06,8.848078421,-12.36124994
6962,manker,1,4.28E-06,8.848222068,-12.36124994
6963,trimble,1,4.28E-06,8.848365695,-12.36124994
6964,dipoles,1,4.28E-06,8.848509301,-12.36124994
6965,unpacked,1,4.28E-06,8.848652886,-12.36124994
6966,smoothed,1,4.28E-06,8.848796451,-12.36124994
6967,slysz,1,4.28E-06,8.848939995,-12.36124994
6968,satterthwaite,1,4.28E-06,8.849083519,-12.36124994
6969,jacoby,1,4.28E-06,8.849227021,-12.36124994
6970,bjb,1,4.28E-06,8.849370504,-12.36124994
6971,imagery,1,4.28E-06,8.849513965,-12.36124994
6972,litton,1,4.28E-06,8.849657407,-12.36124994
6973,usability,1,4.28E-06,8.849800827,-12.36124994
6974,jacobs,1,4.28E-06,8.849944227,-12.36124994
6975,nsec,1,4.28E-06,8.850087607,-12.36124994
6976,unfolded,1,4.28E-06,8.850230966,-12.36124994
6977,recommendation,1,4.28E-06,8.850374304,-12.36124994
6978,listalgorithm,1,4.28E-06,8.850517622,-12.36124994
6979,fibers,1,4.28E-06,8.850660919,-12.36124994
6980,big,1,4.28E-06,8.850804196,-12.36124994
6981,manifestations,1,4.28E-06,8.850947452,-12.36124994
6982,morelock,1,4.28E-06,8.851090688,-12.36124994
6983,zloof,1,4.28E-06,8.851233903,-12.36124994
6984,sackman,1,4.28E-06,8.851377098,-12.36124994
6985,kesner,1,4.28E-06,8.851520272,-12.36124994
6986,pyramid,1,4.28E-06,8.851663425,-12.36124994
6987,misra,1,4.28E-06,8.851806559,-12.36124994
6988,representational,1,4.28E-06,8.851949671,-12.36124994
6989,elusive,1,4.28E-06,8.852092763,-12.36124994
6990,neufeld,1,4.28E-06,8.852235835,-12.36124994
6991,identifications,1,4.28E-06,8.852378887,-12.36124994
6992,extremal,1,4.28E-06,8.852521917,-12.36124994
6993,packaging,1,4.28E-06,8.852664928,-12.36124994
6994,concordances,1,4.28E-06,8.852807918,-12.36124994
6995,cleary,1,4.28E-06,8.852950887,-12.36124994
6996,confines,1,4.28E-06,8.853093836,-12.36124994
6997,unfair,1,4.28E-06,8.853236765,-12.36124994
6998,lemos,1,4.28E-06,8.853379673,-12.36124994
6999,await,1,4.28E-06,8.853522561,-12.36124994
7000,clears,1,4.28E-06,8.853665428,-12.36124994
7001,mersereau,1,4.28E-06,8.853808275,-12.36124994
7002,tantzen,1,4.28E-06,8.853951102,-12.36124994
7003,preanalysis,1,4.28E-06,8.854093908,-12.36124994
7004,exhibits,1,4.28E-06,8.854236693,-12.36124994
7005,regulatory,1,4.28E-06,8.854379459,-12.36124994
7006,maryland,1,4.28E-06,8.854522204,-12.36124994
7007,checkers,1,4.28E-06,8.854664928,-12.36124994
7008,perpendicular,1,4.28E-06,8.854807633,-12.36124994
7009,tomlinson,1,4.28E-06,8.854950317,-12.36124994
7010,shu,1,4.28E-06,8.85509298,-12.36124994
7011,cursor,1,4.28E-06,8.855235623,-12.36124994
7012,mankin,1,4.28E-06,8.855378246,-12.36124994
7013,bachelork,1,4.28E-06,8.855520849,-12.36124994
7014,weisert,1,4.28E-06,8.855663431,-12.36124994
7015,thesizes,1,4.28E-06,8.855805993,-12.36124994
7016,brailled,1,4.28E-06,8.855948534,-12.36124994
7017,strome,1,4.28E-06,8.856091055,-12.36124994
7018,mergeable,1,4.28E-06,8.856233556,-12.36124994
7019,deposited,1,4.28E-06,8.856376037,-12.36124994
7020,diagnose,1,4.28E-06,8.856518497,-12.36124994
7021,kohfeld,1,4.28E-06,8.856660937,-12.36124994
7022,fastest,1,4.28E-06,8.856803357,-12.36124994
7023,sen,1,4.28E-06,8.856945756,-12.36124994
7024,milieus,1,4.28E-06,8.857088135,-12.36124994
7025,gratuitously,1,4.28E-06,8.857230494,-12.36124994
7026,eyes,1,4.28E-06,8.857372833,-12.36124994
7027,sds,1,4.28E-06,8.857515151,-12.36124994
7028,reiser,1,4.28E-06,8.857657449,-12.36124994
7029,abuse,1,4.28E-06,8.857799727,-12.36124994
7030,geographical,1,4.28E-06,8.857941985,-12.36124994
7031,switched,1,4.28E-06,8.858084222,-12.36124994
7032,rittenhouse,1,4.28E-06,8.858226439,-12.36124994
7033,aaron,1,4.28E-06,8.858368636,-12.36124994
7034,pitching,1,4.28E-06,8.858510813,-12.36124994
7035,bay,1,4.28E-06,8.85865297,-12.36124994
7036,nonbank,1,4.28E-06,8.858795106,-12.36124994
7037,blount,1,4.28E-06,8.858937222,-12.36124994
7038,musser,1,4.28E-06,8.859079318,-12.36124994
7039,retrospect,1,4.28E-06,8.859221394,-12.36124994
7040,completing,1,4.28E-06,8.859363449,-12.36124994
7041,switches,1,4.28E-06,8.859505485,-12.36124994
7042,cutnode,1,4.28E-06,8.8596475,-12.36124994
7043,emulating,1,4.28E-06,8.859789495,-12.36124994
7044,erikson,1,4.28E-06,8.85993147,-12.36124994
7045,spread,1,4.28E-06,8.860073424,-12.36124994
7046,outperforms,1,4.28E-06,8.860215359,-12.36124994
7047,pliskin,1,4.28E-06,8.860357273,-12.36124994
7048,sap,1,4.28E-06,8.860499168,-12.36124994
7049,safeguards,1,4.28E-06,8.860641042,-12.36124994
7050,accompanying,1,4.28E-06,8.860782896,-12.36124994
7051,scripts,1,4.28E-06,8.86092473,-12.36124994
7052,delaying,1,4.28E-06,8.861066544,-12.36124994
7053,sag,1,4.28E-06,8.861208337,-12.36124994
7054,corwin,1,4.28E-06,8.861350111,-12.36124994
7055,consummation,1,4.28E-06,8.861491864,-12.36124994
7056,dietmeyer,1,4.28E-06,8.861633598,-12.36124994
7057,buchner,1,4.28E-06,8.861775311,-12.36124994
7058,minnick,1,4.28E-06,8.861917004,-12.36124994
7059,estell,1,4.28E-06,8.862058677,-12.36124994
7060,nerve,1,4.28E-06,8.86220033,-12.36124994
7061,lawlor,1,4.28E-06,8.862341964,-12.36124994
7062,nondegenerate,1,4.28E-06,8.862483576,-12.36124994
7063,tracer,1,4.28E-06,8.862625169,-12.36124994
7064,traces,1,4.28E-06,8.862766742,-12.36124994
7065,supposition,1,4.28E-06,8.862908295,-12.36124994
7066,cave,1,4.28E-06,8.863049828,-12.36124994
7067,yechiali,1,4.28E-06,8.863191341,-12.36124994
7068,keating,1,4.28E-06,8.863332833,-12.36124994
7069,labors,1,4.28E-06,8.863474306,-12.36124994
7070,voluminous,1,4.28E-06,8.863615759,-12.36124994
7071,muchhigher,1,4.28E-06,8.863757192,-12.36124994
7072,hunters,1,4.28E-06,8.863898604,-12.36124994
7073,broadly,1,4.28E-06,8.864039997,-12.36124994
7074,interpolated,1,4.28E-06,8.86418137,-12.36124994
7075,beings,1,4.28E-06,8.864322723,-12.36124994
7076,oestreicher,1,4.28E-06,8.864464055,-12.36124994
7077,conductor,1,4.28E-06,8.864605368,-12.36124994
7078,decomposed,1,4.28E-06,8.864746661,-12.36124994
7079,uninitiated,1,4.28E-06,8.864887934,-12.36124994
7080,parter,1,4.28E-06,8.865029187,-12.36124994
7081,localized,1,4.28E-06,8.86517042,-12.36124994
7082,henrich,1,4.28E-06,8.865311633,-12.36124994
7083,heighten,1,4.28E-06,8.865452826,-12.36124994
7084,fulfilled,1,4.28E-06,8.865593999,-12.36124994
7085,cures,1,4.28E-06,8.865735152,-12.36124994
7086,lends,1,4.28E-06,8.865876285,-12.36124994
7087,gladfelter,1,4.28E-06,8.866017399,-12.36124994
7088,jungle,1,4.28E-06,8.866158492,-12.36124994
7089,aroian,1,4.28E-06,8.866299566,-12.36124994
7090,imaged,1,4.28E-06,8.86644062,-12.36124994
7091,gianni,1,4.28E-06,8.866581653,-12.36124994
7092,olutely,1,4.28E-06,8.866722667,-12.36124994
7093,effigy,1,4.28E-06,8.866863661,-12.36124994
7094,programing,1,4.28E-06,8.867004635,-12.36124994
7095,phong,1,4.28E-06,8.86714559,-12.36124994
7096,slocum,1,4.28E-06,8.867286524,-12.36124994
7097,oppressive,1,4.28E-06,8.867427439,-12.36124994
7098,pressures,1,4.28E-06,8.867568333,-12.36124994
7099,slice,1,4.28E-06,8.867709208,-12.36124994
7100,individualizing,1,4.28E-06,8.867850063,-12.36124994
7101,cast,1,4.28E-06,8.867990898,-12.36124994
7102,hajek,1,4.28E-06,8.868131714,-12.36124994
7103,basser,1,4.28E-06,8.868272509,-12.36124994
7104,spurgeon,1,4.28E-06,8.868413285,-12.36124994
7105,larner,1,4.28E-06,8.868554041,-12.36124994
7106,stratification,1,4.28E-06,8.868694777,-12.36124994
7107,yard,1,4.28E-06,8.868835493,-12.36124994
7108,crts,1,4.28E-06,8.868976189,-12.36124994
7109,aquatic,1,4.28E-06,8.869116866,-12.36124994
7110,lietzke,1,4.28E-06,8.869257523,-12.36124994
7111,schecher,1,4.28E-06,8.86939816,-12.36124994
7112,modry,1,4.28E-06,8.869538777,-12.36124994
7113,yang,1,4.28E-06,8.869679375,-12.36124994
7114,uniprocessor,1,4.28E-06,8.869819953,-12.36124994
7115,nonstiff,1,4.28E-06,8.869960511,-12.36124994
7116,sensing,1,4.28E-06,8.870101049,-12.36124994
7117,quantifying,1,4.28E-06,8.870241567,-12.36124994
7118,trinities,1,4.28E-06,8.870382066,-12.36124994
7119,simper,1,4.28E-06,8.870522545,-12.36124994
7120,boot,1,4.28E-06,8.870663004,-12.36124994
7121,reinwald,1,4.28E-06,8.870803444,-12.36124994
7122,muthukrishnan,1,4.28E-06,8.870943864,-12.36124994
7123,kellerman,1,4.28E-06,8.871084264,-12.36124994
7124,mono,1,4.28E-06,8.871224644,-12.36124994
7125,staley,1,4.28E-06,8.871365005,-12.36124994
7126,placements,1,4.28E-06,8.871505346,-12.36124994
7127,mood,1,4.28E-06,8.871645668,-12.36124994
7128,congressional,1,4.28E-06,8.871785969,-12.36124994
7129,thematic,1,4.28E-06,8.871926251,-12.36124994
7130,crop,1,4.28E-06,8.872066513,-12.36124994
7131,arccossin,1,4.28E-06,8.872206756,-12.36124994
7132,justifies,1,4.28E-06,8.872346979,-12.36124994
7133,spacer,1,4.28E-06,8.872487182,-12.36124994
7134,crow,1,4.28E-06,8.872627366,-12.36124994
7135,nonsimilar,1,4.28E-06,8.87276753,-12.36124994
7136,allard,1,4.28E-06,8.872907674,-12.36124994
7137,kien,1,4.28E-06,8.873047799,-12.36124994
7138,abramowich,1,4.28E-06,8.873187904,-12.36124994
7139,iying,1,4.28E-06,8.87332799,-12.36124994
7140,spacek,1,4.28E-06,8.873468055,-12.36124994
7141,jacobsen,1,4.28E-06,8.873608102,-12.36124994
7142,cams,1,4.28E-06,8.873748128,-12.36124994
7143,wasington,1,4.28E-06,8.873888135,-12.36124994
7144,itai,1,4.28E-06,8.874028123,-12.36124994
7145,autosate,1,4.28E-06,8.87416809,-12.36124994
7146,bonanza,1,4.28E-06,8.874308039,-12.36124994
7147,unbalanced,1,4.28E-06,8.874447967,-12.36124994
7148,rux,1,4.28E-06,8.874587876,-12.36124994
7149,adler,1,4.28E-06,8.874727766,-12.36124994
7150,nano,1,4.28E-06,8.874867636,-12.36124994
7151,pipelined,1,4.28E-06,8.875007486,-12.36124994
7152,heess,1,4.28E-06,8.875147317,-12.36124994
7153,potting,1,4.28E-06,8.875287128,-12.36124994
7154,cale,1,4.28E-06,8.87542692,-12.36124994
7155,ask,1,4.28E-06,8.875566692,-12.36124994
7156,notices,1,4.28E-06,8.875706445,-12.36124994
7157,abraham,1,4.28E-06,8.875846178,-12.36124994
7158,holden,1,4.28E-06,8.875985891,-12.36124994
7159,noticed,1,4.28E-06,8.876125585,-12.36124994
7160,mesztenyi,1,4.28E-06,8.87626526,-12.36124994
7161,retard,1,4.28E-06,8.876404915,-12.36124994
7162,broaden,1,4.28E-06,8.876544551,-12.36124994
7163,reinsch,1,4.28E-06,8.876684167,-12.36124994
7164,visions,1,4.28E-06,8.876823763,-12.36124994
7165,ottmann,1,4.28E-06,8.87696334,-12.36124994
7166,duley,1,4.28E-06,8.877102898,-12.36124994
7167,diversity,1,4.28E-06,8.877242436,-12.36124994
7168,automobile,1,4.28E-06,8.877381955,-12.36124994
7169,usaai,1,4.28E-06,8.877521454,-12.36124994
7170,patricia,1,4.28E-06,8.877660934,-12.36124994
7171,bohn,1,4.28E-06,8.877800394,-12.36124994
7172,atomic,1,4.28E-06,8.877939835,-12.36124994
7173,mount,1,4.28E-06,8.878079256,-12.36124994
7174,nonweiler,1,4.28E-06,8.878218658,-12.36124994
7175,quasilinerization,1,4.28E-06,8.878358041,-12.36124994
7176,resort,1,4.28E-06,8.878497404,-12.36124994
7177,durations,1,4.28E-06,8.878636747,-12.36124994
7178,tagged,1,4.28E-06,8.878776072,-12.36124994
7179,ryder,1,4.28E-06,8.878915377,-12.36124994
7180,leppik,1,4.28E-06,8.879054662,-12.36124994
7181,tangency,1,4.28E-06,8.879193928,-12.36124994
7182,enrichment,1,4.28E-06,8.879333175,-12.36124994
7183,manipulates,1,4.28E-06,8.879472402,-12.36124994
7184,overlaying,1,4.28E-06,8.87961161,-12.36124994
7185,zund,1,4.28E-06,8.879750799,-12.36124994
7186,gambling,1,4.28E-06,8.879889968,-12.36124994
7187,dichotomy,1,4.28E-06,8.880029117,-12.36124994
7188,horty,1,4.28E-06,8.880168248,-12.36124994
7189,fredholm,1,4.28E-06,8.880307359,-12.36124994
7190,schaefer,1,4.28E-06,8.880446451,-12.36124994
7191,turski,1,4.28E-06,8.880585523,-12.36124994
7192,punctuation,1,4.28E-06,8.880724576,-12.36124994
7193,singles,1,4.28E-06,8.88086361,-12.36124994
7194,intercommunication,1,4.28E-06,8.881002624,-12.36124994
7195,duly,1,4.28E-06,8.881141619,-12.36124994
7196,hamitonian,1,4.28E-06,8.881280595,-12.36124994
7197,djorup,1,4.28E-06,8.881419552,-12.36124994
7198,satisfiability,1,4.28E-06,8.881558489,-12.36124994
7199,weakness,1,4.28E-06,8.881697406,-12.36124994
7200,tchebycheff,1,4.28E-06,8.881836305,-12.36124994
7201,prerequisites,1,4.28E-06,8.881975184,-12.36124994
7202,contracts,1,4.28E-06,8.882114044,-12.36124994
7203,communicates,1,4.28E-06,8.882252885,-12.36124994
7204,singled,1,4.28E-06,8.882391706,-12.36124994
7205,susceptibility,1,4.28E-06,8.882530508,-12.36124994
7206,leverage,1,4.28E-06,8.882669291,-12.36124994
7207,usasi,1,4.28E-06,8.882808055,-12.36124994
7208,leakage,1,4.28E-06,8.882946799,-12.36124994
7209,postal,1,4.28E-06,8.883085524,-12.36124994
7210,swinehart,1,4.28E-06,8.88322423,-12.36124994
7211,compilations,1,4.28E-06,8.883362917,-12.36124994
7212,alan,1,4.28E-06,8.883501584,-12.36124994
7213,examinedhe,1,4.28E-06,8.883640233,-12.36124994
7214,noncentral,1,4.28E-06,8.883778861,-12.36124994
7215,percentages,1,4.28E-06,8.883917471,-12.36124994
7216,vending,1,4.28E-06,8.884056062,-12.36124994
7217,triangulation,1,4.28E-06,8.884194633,-12.36124994
7218,liveright,1,4.28E-06,8.884333185,-12.36124994
7219,brains,1,4.28E-06,8.884471718,-12.36124994
7220,overstrikes,1,4.28E-06,8.884610232,-12.36124994
7221,tolerable,1,4.28E-06,8.884748726,-12.36124994
7222,eswarran,1,4.28E-06,8.884887202,-12.36124994
7223,duke,1,4.28E-06,8.885025658,-12.36124994
7224,learners,1,4.28E-06,8.885164095,-12.36124994
7225,klemsa,1,4.28E-06,8.885302513,-12.36124994
7226,chrisoffel,1,4.28E-06,8.885440912,-12.36124994
7227,artzy,1,4.28E-06,8.885579291,-12.36124994
7228,tsur,1,4.28E-06,8.885717652,-12.36124994
7229,moveable,1,4.28E-06,8.885855993,-12.36124994
7230,debits,1,4.28E-06,8.885994315,-12.36124994
7231,heiberger,1,4.28E-06,8.886132618,-12.36124994
7232,outcome,1,4.28E-06,8.886270902,-12.36124994
7233,cavouras,1,4.28E-06,8.886409167,-12.36124994
7234,grumette,1,4.28E-06,8.886547413,-12.36124994
7235,weinert,1,4.28E-06,8.886685639,-12.36124994
7236,mitrani,1,4.28E-06,8.886823847,-12.36124994
7237,drastic,1,4.28E-06,8.886962035,-12.36124994
7238,retain,1,4.28E-06,8.887100204,-12.36124994
7239,schuff,1,4.28E-06,8.887238354,-12.36124994
7240,semidirect,1,4.28E-06,8.887376485,-12.36124994
7241,aggregates,1,4.28E-06,8.887514597,-12.36124994
7242,spot,1,4.28E-06,8.88765269,-12.36124994
7243,likelihood,1,4.28E-06,8.887790764,-12.36124994
7244,submonitor,1,4.28E-06,8.887928819,-12.36124994
7245,melody,1,4.28E-06,8.888066855,-12.36124994
7246,korrad,1,4.28E-06,8.888204871,-12.36124994
7247,journals,1,4.28E-06,8.888342869,-12.36124994
7248,aggregated,1,4.28E-06,8.888480848,-12.36124994
7249,hestenes,1,4.28E-06,8.888618807,-12.36124994
7250,nondial,1,4.28E-06,8.888756748,-12.36124994
